newid,topics,primary_topic,word_count,char_count
915,money-fx;saudriyal,money-fx,176,886
916,,NO_TOPIC,459,2730
917,,NO_TOPIC,86,474
918,crude,crude,225,1323
919,,NO_TOPIC,121,668
920,earn,earn,135,602
921,earn;alum,earn,287,1711
922,earn,earn,554,3046
923,,NO_TOPIC,99,543
924,trade,trade,92,498
925,trade,trade,781,4597
926,interest;money-fx,interest,299,1739
927,,NO_TOPIC,194,1058
928,,NO_TOPIC,92,534
929,cpi,cpi,97,509
930,crude,crude,96,553
931,,NO_TOPIC,80,407
932,acq,acq,114,617
933,,NO_TOPIC,216,1239
934,grain;corn,grain,0,0
935,,NO_TOPIC,94,577
936,,NO_TOPIC,103,644
937,reserves,reserves,274,1625
938,earn;alum,earn,196,1165
939,acq,acq,124,684
940,money-supply,money-supply,254,1140
941,acq,acq,104,604
942,interest;money-fx,interest,299,1739
943,money-fx;interest,money-fx,39,207
944,veg-oil;palm-oil,veg-oil,39,236
945,crude,crude,92,531
946,,NO_TOPIC,174,950
947,,NO_TOPIC,70,448
948,,NO_TOPIC,93,583
949,earn,earn,16,77
950,,NO_TOPIC,537,3364
951,,NO_TOPIC,304,1862
952,crude,crude,248,1419
953,money-fx;interest,money-fx,75,375
954,,NO_TOPIC,97,506
955,jobs,jobs,296,1804
956,,NO_TOPIC,111,640
957,,NO_TOPIC,298,1753
958,earn,earn,0,0
959,,NO_TOPIC,249,1385
960,acq,acq,472,2661
961,,NO_TOPIC,108,694
962,,NO_TOPIC,78,462
963,acq,acq,115,620
964,,NO_TOPIC,112,611
965,,NO_TOPIC,802,4848
966,,NO_TOPIC,180,1002
967,,NO_TOPIC,250,1302
968,earn,earn,81,310
969,ship,ship,288,1658
970,,NO_TOPIC,146,789
971,earn,earn,194,1150
972,lei,lei,17,74
973,,NO_TOPIC,9,46
974,lei,lei,262,1485
975,,NO_TOPIC,86,580
976,earn,earn,35,146
977,coffee,coffee,296,1749
978,acq,acq,102,564
979,,NO_TOPIC,217,1282
980,,NO_TOPIC,109,637
981,earn,earn,14,52
982,acq,acq,221,1227
983,earn,earn,413,2412
984,earn,earn,82,485
985,acq,acq,9,65
986,earn,earn,88,355
987,,NO_TOPIC,91,499
988,earn;crude,earn,157,905
989,,NO_TOPIC,168,762
990,,NO_TOPIC,130,797
991,trade,trade,183,1173
992,,NO_TOPIC,19,126
993,,NO_TOPIC,0,0
994,,NO_TOPIC,0,0
995,earn,earn,73,405
996,,NO_TOPIC,62,374
997,,NO_TOPIC,77,482
998,earn,earn,116,534
999,money-fx;interest,money-fx,50,274
1000,acq,acq,134,764
1001,,NO_TOPIC,94,548
1002,,NO_TOPIC,137,797
1003,earn,earn,85,436
1004,,NO_TOPIC,42,273
1005,,NO_TOPIC,199,1200
1006,,NO_TOPIC,78,425
1007,earn,earn,56,285
1008,money-fx;interest,money-fx,110,539
1009,earn,earn,27,118
1010,earn,earn,67,315
1011,earn,earn,154,715
1012,,NO_TOPIC,91,452
1013,earn,earn,39,223
1014,,NO_TOPIC,87,445
1015,earn,earn,125,766
1016,earn,earn,65,338
1017,earn,earn,33,144
1018,,NO_TOPIC,99,520
1019,earn,earn,411,2379
1020,acq,acq,110,547
1021,,NO_TOPIC,182,1049
1022,trade,trade,244,1496
1023,lei,lei,108,607
1024,earn,earn,104,615
1025,,NO_TOPIC,72,425
1026,coffee;crude,coffee,324,1790
1027,,NO_TOPIC,80,455
1028,,NO_TOPIC,49,307
1029,acq,acq,66,406
1030,coffee,coffee,98,572
1031,,NO_TOPIC,46,267
1032,acq,acq,78,467
1033,earn,earn,49,202
1034,,NO_TOPIC,114,694
1035,housing,housing,19,81
1036,housing,housing,233,1233
1037,,NO_TOPIC,65,389
1038,,NO_TOPIC,40,260
1039,acq,acq,53,333
1040,jobs,jobs,89,488
1041,,NO_TOPIC,474,2832
1042,,NO_TOPIC,178,968
1043,,NO_TOPIC,98,605
1044,earn,earn,167,903
1045,,NO_TOPIC,59,399
1046,,NO_TOPIC,130,838
1047,earn,earn,211,1194
1048,,NO_TOPIC,114,693
1049,gnp,gnp,17,75
1050,bop,bop,18,97
1051,,NO_TOPIC,62,423
1052,ship,ship,128,792
1053,,NO_TOPIC,205,1210
1054,,NO_TOPIC,115,613
1055,,NO_TOPIC,100,549
1056,,NO_TOPIC,95,493
1057,grain;wheat,grain,57,321
1058,gnp,gnp,15,71
1059,earn,earn,96,476
1060,,NO_TOPIC,191,1021
1061,,NO_TOPIC,98,608
1062,,NO_TOPIC,60,371
1063,earn,earn,56,238
1064,,NO_TOPIC,48,274
1065,earn,earn,22,110
1066,earn,earn,24,113
1067,grain;wheat;barley,grain,205,1156
1068,gnp,gnp,150,784
1069,grain;wheat,grain,175,1035
1070,earn,earn,54,204
1071,earn,earn,60,328
1072,gold,gold,115,613
1073,,NO_TOPIC,171,977
1074,acq,acq,87,473
1075,,NO_TOPIC,66,360
1076,acq,acq,163,952
1077,zinc,zinc,115,652
1078,interest,interest,98,586
1079,ipi,ipi,142,793
1080,earn,earn,242,1317
1081,,NO_TOPIC,191,1039
1082,gold,gold,109,581
1083,,NO_TOPIC,72,450
1084,earn,earn,258,1265
1085,coffee,coffee,140,863
1086,,NO_TOPIC,108,552
1087,earn,earn,58,215
1088,money-fx,money-fx,150,904
1089,,NO_TOPIC,108,552
1090,earn,earn,21,111
1091,earn,earn,15,59
1092,,NO_TOPIC,26,149
1093,,NO_TOPIC,161,952
1094,grain;wheat,grain,164,1001
1095,,NO_TOPIC,107,646
1096,earn,earn,82,315
1097,,NO_TOPIC,163,968
1098,,NO_TOPIC,87,528
1099,acq,acq,114,706
1100,bop,bop,184,982
1101,earn,earn,101,480
1102,gnp,gnp,84,489
1103,acq,acq,172,1024
1104,acq,acq,97,535
1105,earn,earn,131,751
1106,,NO_TOPIC,48,261
1107,,NO_TOPIC,10,61
1108,earn,earn,68,270
1109,earn,earn,13,52
1110,veg-oil;livestock;carcass,veg-oil,294,1688
1111,earn,earn,84,338
1112,money-fx;interest,money-fx,239,1229
1113,,NO_TOPIC,68,433
1114,,NO_TOPIC,94,494
1115,,NO_TOPIC,151,901
1116,,NO_TOPIC,92,613
1117,earn,earn,30,130
1118,acq,acq,113,634
1119,,NO_TOPIC,53,283
1120,interest,interest,10,54
1121,,NO_TOPIC,88,478
1122,earn,earn,41,175
1123,acq,acq,68,370
1124,earn,earn,67,283
1125,interest,interest,57,341
1126,,NO_TOPIC,159,888
1127,,NO_TOPIC,66,364
1128,earn,earn,46,210
1129,,NO_TOPIC,78,482
1130,,NO_TOPIC,54,362
1131,grain;corn;sorghum,grain,231,1284
1132,,NO_TOPIC,404,2220
1133,,NO_TOPIC,314,1924
1134,earn,earn,66,282
1135,earn,earn,34,151
1136,,NO_TOPIC,69,359
1137,earn,earn,96,398
1138,earn,earn,150,803
1139,,NO_TOPIC,74,373
1140,,NO_TOPIC,386,2253
1141,,NO_TOPIC,125,656
1142,,NO_TOPIC,101,598
1143,earn,earn,0,0
1144,,NO_TOPIC,77,504
1145,,NO_TOPIC,43,217
1146,,NO_TOPIC,46,276
1147,cpi,cpi,110,544
1148,copper,copper,123,744
1149,,NO_TOPIC,87,515
1150,,NO_TOPIC,57,380
1151,oilseed;rapeseed,oilseed,27,169
1152,earn,earn,236,1416
1153,acq,acq,303,1727
1154,money-fx;interest,money-fx,83,416
1155,,NO_TOPIC,101,598
1156,iron-steel,iron-steel,216,1260
1157,earn,earn,36,164
1158,ipi,ipi,52,293
1159,acq,acq,155,849
1160,earn,earn,83,427
1161,,NO_TOPIC,46,309
1162,,NO_TOPIC,64,393
1163,,NO_TOPIC,99,525
1164,acq,acq,11,80
1165,,NO_TOPIC,8,38
1166,,NO_TOPIC,14,71
1167,earn,earn,14,69
1168,,NO_TOPIC,116,665
1169,earn,earn,36,205
1170,earn,earn,22,106
1171,,NO_TOPIC,65,401
1172,,NO_TOPIC,56,306
1173,earn,earn,87,532
1174,reserves,reserves,99,582
1175,,NO_TOPIC,157,953
1176,earn,earn,78,373
1177,earn,earn,50,198
1178,earn,earn,86,328
1179,,NO_TOPIC,105,546
1180,,NO_TOPIC,6,52
1181,earn,earn,124,529
1182,earn,earn,44,233
1183,,NO_TOPIC,79,512
1184,copper,copper,159,822
1185,grain;wheat,grain,59,295
1186,,NO_TOPIC,89,527
1187,,NO_TOPIC,99,580
1188,earn,earn,109,476
1189,,NO_TOPIC,55,342
1190,,NO_TOPIC,418,2418
1191,earn,earn,84,357
1192,earn,earn,36,179
1193,earn,earn,287,1823
1194,,NO_TOPIC,95,489
1195,,NO_TOPIC,91,645
1196,,NO_TOPIC,40,264
1197,trade,trade,300,1701
1198,earn,earn,211,996
1199,trade,trade,12,71
1200,earn,earn,128,593
1201,trade,trade,197,1177
1202,,NO_TOPIC,105,580
1203,acq,acq,95,591
1204,,NO_TOPIC,0,0
1205,earn,earn,57,209
1206,,NO_TOPIC,11,60
1207,coffee,coffee,126,780
1208,earn,earn,309,1692
1209,acq,acq,95,491
1210,trade,trade,285,1619
1211,veg-oil,veg-oil,233,1289
1212,coffee,coffee,279,1694
1213,acq,acq,332,1970
1214,,NO_TOPIC,216,1308
1215,meal-feed;soy-meal;grain;corn,meal-feed,188,1086
1216,sugar,sugar,51,289
1217,acq,acq,46,342
1218,,NO_TOPIC,66,328
1219,,NO_TOPIC,119,612
1220,acq,acq,86,512
1221,,NO_TOPIC,128,728
1222,,NO_TOPIC,40,239
1223,,NO_TOPIC,73,436
1224,,NO_TOPIC,127,762
1225,earn,earn,34,167
1226,trade,trade,189,1067
1227,,NO_TOPIC,392,2331
1228,acq,acq,89,542
1229,earn,earn,74,275
1230,,NO_TOPIC,182,1063
1231,,NO_TOPIC,108,623
1232,,NO_TOPIC,137,1007
1233,,NO_TOPIC,81,516
1234,earn,earn,21,107
1235,,NO_TOPIC,49,332
1236,,NO_TOPIC,86,546
1237,,NO_TOPIC,79,473
1238,acq,acq,75,466
1239,earn,earn,23,125
1240,,NO_TOPIC,40,265
1241,,NO_TOPIC,122,714
1242,,NO_TOPIC,244,1428
1243,acq,acq,52,391
1244,earn,earn,23,112
1245,earn,earn,132,517
1246,coffee,coffee,225,1310
1247,,NO_TOPIC,13,81
1248,,NO_TOPIC,89,581
1249,,NO_TOPIC,260,1566
1250,,NO_TOPIC,81,486
1251,earn,earn,112,454
1252,earn,earn,520,2930
1253,,NO_TOPIC,13,76
1254,,NO_TOPIC,287,1712
1255,,NO_TOPIC,82,481
1256,,NO_TOPIC,12,65
1257,grain;wheat;ship,grain,128,735
1258,earn,earn,142,659
1259,,NO_TOPIC,155,1021
1260,earn,earn,90,564
1261,,NO_TOPIC,66,373
1262,,NO_TOPIC,81,415
1263,alum,alum,182,1098
1264,earn,earn,28,105
1265,earn,earn,53,234
1266,,NO_TOPIC,112,675
1267,,NO_TOPIC,101,583
1268,grain;corn,grain,16,85
1269,earn,earn,446,2571
1270,,NO_TOPIC,162,1115
1271,earn,earn,65,259
1272,gnp,gnp,369,2103
1273,grain;corn,grain,47,270
1274,,NO_TOPIC,13,84
1275,,NO_TOPIC,900,5461
1276,acq,acq,89,564
1277,earn,earn,23,125
1278,,NO_TOPIC,103,752
1279,,NO_TOPIC,65,343
1280,acq,acq,56,389
1281,,NO_TOPIC,75,493
1282,,NO_TOPIC,96,586
1283,earn,earn,106,514
1284,earn,earn,77,335
1285,earn,earn,159,754
1286,,NO_TOPIC,69,450
1287,earn,earn,60,370
1288,earn,earn,92,413
1289,,NO_TOPIC,104,624
1290,,NO_TOPIC,313,1920
1291,acq,acq,98,523
1292,acq,acq,233,1404
1293,earn,earn,29,128
1294,,NO_TOPIC,82,502
1295,grain;wheat,grain,137,775
1296,,NO_TOPIC,51,350
1297,,NO_TOPIC,154,863
1298,earn,earn,22,108
1299,grain,grain,524,3067
1300,alum,alum,91,558
1301,earn,earn,113,470
1302,,NO_TOPIC,64,378
1303,acq,acq,112,740
1304,,NO_TOPIC,53,343
1305,,NO_TOPIC,51,290
1306,crude,crude,647,3747
1307,,NO_TOPIC,22,88
1308,money-supply,money-supply,87,467
1309,,NO_TOPIC,75,367
1310,,NO_TOPIC,76,425
1311,earn,earn,33,144
1312,coffee,coffee,863,5033
1313,earn,earn,61,357
1314,earn,earn,97,421
1315,earn,earn,117,644
1316,acq,acq,151,826
1317,earn,earn,34,151
1318,,NO_TOPIC,105,715
1319,,NO_TOPIC,71,469
1320,earn,earn,71,272
1321,,NO_TOPIC,61,368
1322,earn,earn,22,110
1323,,NO_TOPIC,78,487
1324,crude,crude,11,68
1325,,NO_TOPIC,128,668
1326,earn,earn,22,112
1327,earn,earn,74,286
1328,earn,earn,24,109
1329,,NO_TOPIC,85,547
1330,,NO_TOPIC,41,211
1331,crude,crude,17,82
1332,alum,alum,89,546
1333,,NO_TOPIC,100,589
1334,,NO_TOPIC,49,320
1335,crude,crude,105,624
1336,,NO_TOPIC,154,958
1337,,NO_TOPIC,100,619
1338,,NO_TOPIC,134,705
1339,earn,earn,106,535
1340,acq,acq,94,518
1341,earn,earn,20,104
1342,earn,earn,19,96
1343,crude,crude,168,838
1344,earn,earn,68,264
1345,earn,earn,26,116
1346,,NO_TOPIC,18,72
1347,trade,trade,161,873
1348,,NO_TOPIC,86,563
1349,,NO_TOPIC,117,558
1350,orange,orange,146,948
1351,earn,earn,38,159
1352,,NO_TOPIC,113,596
1353,,NO_TOPIC,399,2198
1354,acq,acq,129,673
1355,earn,earn,56,231
1356,trade,trade,230,1506
1357,,NO_TOPIC,566,3347
1358,,NO_TOPIC,110,596
1359,earn,earn,82,435
1360,earn,earn,49,288
1361,orange,orange,225,1357
1362,,NO_TOPIC,280,1654
1363,earn,earn,35,200
1364,earn,earn,64,267
1365,,NO_TOPIC,61,321
1366,earn,earn,157,782
1367,earn,earn,148,678
1368,,NO_TOPIC,19,76
1369,grain;corn;sorghum,grain,349,2079
1370,,NO_TOPIC,339,2024
1371,,NO_TOPIC,61,321
1372,livestock;carcass,livestock,100,580
1373,,NO_TOPIC,67,336
1374,,NO_TOPIC,92,583
1375,earn,earn,83,360
1376,,NO_TOPIC,267,1540
1377,grain;wheat,grain,230,1344
1378,earn,earn,22,120
1379,earn,earn,69,393
1380,,NO_TOPIC,369,2182
1381,earn,earn,42,166
1382,earn,earn,22,116
1383,,NO_TOPIC,85,459
1384,earn,earn,26,111
1385,wheat;corn,wheat,104,618
1386,,NO_TOPIC,77,487
1387,crude,crude,288,1646
1388,grain;wheat,grain,243,1286
1389,,NO_TOPIC,69,383
1390,,NO_TOPIC,93,545
1391,earn,earn,121,692
1392,,NO_TOPIC,157,1044
1393,livestock;carcass,livestock,78,516
1394,oilseed;soybean,oilseed,37,186
1395,grain;corn,grain,69,358
1396,grain;wheat,grain,27,168
1397,,NO_TOPIC,235,1517
1398,livestock;carcass,livestock,113,724
1399,grain;corn,grain,164,930
1400,,NO_TOPIC,128,646
1401,,NO_TOPIC,74,417
1402,,NO_TOPIC,100,520
1403,,NO_TOPIC,79,448
1404,earn,earn,30,121
1405,grain;cotton;wheat;oat;oilseed;soybean,grain,297,1749
1406,grain,grain,121,755
1407,carcass,carcass,193,1131
1408,,NO_TOPIC,529,2983
1409,acq,acq,107,633
1410,,NO_TOPIC,87,494
1411,,NO_TOPIC,11,73
1412,acq,acq,90,513
1413,,NO_TOPIC,100,630
1414,earn,earn,287,1761
1415,,NO_TOPIC,105,583
1416,,NO_TOPIC,294,1818
1417,,NO_TOPIC,73,392
1418,,NO_TOPIC,84,528
1419,,NO_TOPIC,74,434
1420,earn,earn,25,113
1421,money-fx;interest,money-fx,381,2280
1422,,NO_TOPIC,76,559
1423,,NO_TOPIC,120,548
1424,,NO_TOPIC,160,845
1425,acq,acq,45,285
1426,,NO_TOPIC,72,420
1427,interest,interest,161,945
1428,earn,earn,101,482
1429,acq,acq,69,418
1430,,NO_TOPIC,96,548
1431,,NO_TOPIC,89,465
1432,,NO_TOPIC,37,236
1433,earn,earn,58,290
1434,earn,earn,133,826
1435,earn,earn,12,50
1436,sugar,sugar,16,80
1437,,NO_TOPIC,8,54
1438,earn,earn,119,504
1439,,NO_TOPIC,343,2024
1440,sugar,sugar,142,769
1441,,NO_TOPIC,60,364
1442,,NO_TOPIC,133,843
1443,,NO_TOPIC,164,974
1444,rubber,rubber,87,500
1445,earn,earn,108,517
1446,earn,earn,75,300
1447,,NO_TOPIC,36,272
1448,,NO_TOPIC,33,170
1449,earn,earn,127,610
1450,,NO_TOPIC,67,403
1451,,NO_TOPIC,46,263
1452,earn,earn,51,204
1453,,NO_TOPIC,248,1377
1454,,NO_TOPIC,16,75
1455,,NO_TOPIC,134,783
1456,earn,earn,372,2291
1457,money-fx,money-fx,60,301
1458,,NO_TOPIC,12,65
1459,,NO_TOPIC,396,2080
1460,earn,earn,74,271
1461,earn,earn,68,270
1462,,NO_TOPIC,7,35
1463,,NO_TOPIC,81,469
1464,,NO_TOPIC,99,579
1465,,NO_TOPIC,48,263
1466,earn,earn,317,1645
1467,earn,earn,31,126
1468,,NO_TOPIC,93,570
1469,earn,earn,61,252
1470,,NO_TOPIC,33,214
1471,earn,earn,20,98
1472,,NO_TOPIC,322,1909
1473,,NO_TOPIC,107,572
1474,,NO_TOPIC,83,474
1475,,NO_TOPIC,85,478
1476,,NO_TOPIC,117,651
1477,acq,acq,184,1196
1478,trade,trade,354,2052
1479,,NO_TOPIC,69,385
1480,acq,acq,70,433
1481,,NO_TOPIC,111,532
1482,,NO_TOPIC,166,989
1483,earn,earn,26,132
1484,,NO_TOPIC,78,369
1485,,NO_TOPIC,98,587
1486,,NO_TOPIC,94,568
1487,,NO_TOPIC,13,69
1488,earn,earn,73,403
1489,,NO_TOPIC,78,479
1490,,NO_TOPIC,112,673
1491,,NO_TOPIC,314,2036
1492,earn,earn,40,182
1493,pet-chem,pet-chem,57,348
1494,earn,earn,50,194
1495,,NO_TOPIC,110,635
1496,earn,earn,22,114
1497,acq,acq,70,397
1498,earn,earn,285,1628
1499,trade,trade,198,1190
1500,acq,acq,38,214
1501,,NO_TOPIC,428,2762
1502,earn,earn,206,1144
1503,money-fx;interest,money-fx,61,381
1504,,NO_TOPIC,66,409
1505,,NO_TOPIC,54,335
1506,acq,acq,79,491
1507,,NO_TOPIC,110,598
1508,earn,earn,12,48
1509,,NO_TOPIC,161,1066
1510,,NO_TOPIC,42,249
1511,,NO_TOPIC,62,349
1512,acq,acq,60,376
1513,,NO_TOPIC,288,1673
1514,dlr;money-fx,dlr,14,89
1515,,NO_TOPIC,64,388
1516,,NO_TOPIC,112,652
1517,,NO_TOPIC,7,44
1518,,NO_TOPIC,67,452
1519,sugar,sugar,73,413
1520,gas,gas,125,701
1521,crude,crude,15,74
1522,,NO_TOPIC,78,518
1523,,NO_TOPIC,38,190
1524,earn,earn,52,194
1525,earn,earn,47,217
1526,earn,earn,39,228
1527,earn,earn,31,126
1528,earn,earn,108,487
1529,earn,earn,58,229
1530,,NO_TOPIC,11,45
1531,,NO_TOPIC,68,451
1532,earn,earn,29,127
1533,money-fx;dlr,money-fx,126,710
1534,,NO_TOPIC,161,911
1535,rubber,rubber,568,3363
1536,earn,earn,29,114
1537,sugar,sugar,65,358
1538,,NO_TOPIC,0,0
1539,,NO_TOPIC,429,2407
1540,,NO_TOPIC,455,2920
1541,earn,earn,108,520
1542,,NO_TOPIC,89,552
1543,earn,earn,97,440
1544,,NO_TOPIC,193,913
1545,earn,earn,22,110
1546,earn,earn,20,106
1547,,NO_TOPIC,67,377
1548,,NO_TOPIC,13,75
1549,,NO_TOPIC,0,0
1550,cpi,cpi,208,1118
1551,,NO_TOPIC,73,403
1552,,NO_TOPIC,200,1234
1553,interest;money-fx,interest,449,2720
1554,earn,earn,83,350
1555,earn,earn,21,107
1556,crude;ship,crude,159,800
1557,livestock;carcass;grain,livestock,371,2291
1558,,NO_TOPIC,318,1835
1559,,NO_TOPIC,67,377
1560,money-fx;interest,money-fx,512,3196
1561,,NO_TOPIC,68,392
1562,acq,acq,120,641
1563,earn,earn,87,518
1564,earn,earn,57,216
1565,,NO_TOPIC,106,634
1566,earn,earn,45,226
1567,earn,earn,21,107
1568,earn,earn,20,102
1569,earn,earn,46,182
1570,grain;wheat,grain,111,636
1571,earn,earn,95,507
1572,earn,earn,103,613
1573,,NO_TOPIC,39,238
1574,,NO_TOPIC,228,1409
1575,earn,earn,212,1176
1576,,NO_TOPIC,252,1427
1577,acq,acq,119,659
1578,,NO_TOPIC,214,1216
1579,coffee,coffee,724,4418
1580,,NO_TOPIC,155,1018
1581,acq,acq,120,664
1582,grain;corn;sorghum;oilseed;sunseed;soybean,grain,589,3042
1583,,NO_TOPIC,125,625
1584,acq,acq,65,430
1585,earn,earn,120,527
1586,earn,earn,24,118
1587,,NO_TOPIC,101,564
1588,trade,trade,95,597
1589,,NO_TOPIC,10,58
1590,grain;wheat;cotton;rice,grain,231,1372
1591,,NO_TOPIC,197,1146
1592,,NO_TOPIC,11,53
1593,,NO_TOPIC,10,56
1594,,NO_TOPIC,283,1599
1595,,NO_TOPIC,123,768
1596,,NO_TOPIC,75,470
1597,,NO_TOPIC,126,755
1598,sugar,sugar,121,665
1599,,NO_TOPIC,77,383
1600,,NO_TOPIC,77,476
1601,acq,acq,49,299
1602,earn,earn,153,742
1603,,NO_TOPIC,81,522
1604,,NO_TOPIC,81,426
1605,,NO_TOPIC,89,533
1606,acq,acq,89,565
1607,gold;copper,gold,111,611
1608,earn,earn,64,241
1609,,NO_TOPIC,49,269
1610,earn,earn,69,313
1611,bop;trade;gnp,bop,500,2946
1612,,NO_TOPIC,10,50
1613,,NO_TOPIC,11,55
1614,,NO_TOPIC,111,647
1615,,NO_TOPIC,15,72
1616,crude,crude,570,3313
1617,,NO_TOPIC,203,1175
1618,,NO_TOPIC,183,912
1619,nat-gas,nat-gas,92,496
1620,earn,earn,87,492
1621,,NO_TOPIC,118,669
1622,acq,acq,56,335
1623,grain,grain,181,1039
1624,,NO_TOPIC,65,345
1625,,NO_TOPIC,221,1286
1626,acq,acq,104,632
1627,,NO_TOPIC,61,297
1628,acq,acq,62,389
1629,,NO_TOPIC,107,547
1630,,NO_TOPIC,83,486
1631,grain,grain,129,822
1632,,NO_TOPIC,201,1216
1633,earn,earn,84,366
1634,acq,acq,315,1718
1635,,NO_TOPIC,87,528
1636,,NO_TOPIC,57,346
1637,,NO_TOPIC,151,700
1638,earn,earn,83,343
1639,earn,earn,55,261
1640,grain;wheat,grain,180,1001
1641,,NO_TOPIC,106,541
1642,earn,earn,73,317
1643,earn,earn,108,529
1644,earn,earn,56,198
1645,,NO_TOPIC,44,242
1646,,NO_TOPIC,59,288
1647,,NO_TOPIC,59,351
1648,earn,earn,21,110
1649,acq,acq,51,350
1650,earn,earn,148,677
1651,earn,earn,38,178
1652,grain;barley;corn,grain,185,1048
1653,earn,earn,22,119
1654,,NO_TOPIC,52,293
1655,earn,earn,60,255
1656,trade,trade,239,1319
1657,earn,earn,102,529
1658,earn,earn,66,323
1659,acq,acq,38,244
1660,gas;fuel,gas,60,391
1661,nat-gas;crude,nat-gas,87,487
1662,,NO_TOPIC,173,953
1663,,NO_TOPIC,83,523
1664,,NO_TOPIC,104,628
1665,acq,acq,26,199
1666,acq,acq,63,425
1667,acq,acq,112,603
1668,,NO_TOPIC,67,401
1669,,NO_TOPIC,74,435
1670,,NO_TOPIC,102,613
1671,,NO_TOPIC,63,344
1672,,NO_TOPIC,69,373
1673,acq,acq,84,546
1674,grain;wheat,grain,250,1461
1675,trade,trade,208,1284
1676,acq,acq,85,563
1677,earn,earn,54,199
1678,acq,acq,57,370
1679,acq,acq,89,517
1680,trade,trade,126,766
1681,cpi,cpi,93,482
1682,earn,earn,740,4064
1683,,NO_TOPIC,37,231
1684,acq,acq,104,576
1685,,NO_TOPIC,792,4835
1686,crude,crude,69,435
1687,,NO_TOPIC,84,578
1688,earn,earn,19,92
1689,earn,earn,171,787
1690,,NO_TOPIC,64,421
1691,,NO_TOPIC,84,499
1692,crude,crude,194,1066
1693,acq,acq,101,635
1694,acq,acq,270,1276
1695,,NO_TOPIC,115,730
1696,earn,earn,289,1664
1697,,NO_TOPIC,166,1107
1698,,NO_TOPIC,16,82
1699,,NO_TOPIC,12,68
1700,,NO_TOPIC,96,626
1701,,NO_TOPIC,71,375
1702,,NO_TOPIC,99,492
1703,,NO_TOPIC,105,652
1704,,NO_TOPIC,66,343
1705,,NO_TOPIC,146,760
1706,earn,earn,131,657
1707,,NO_TOPIC,105,610
1708,earn,earn,25,111
1709,crude;nat-gas,crude,101,628
1710,,NO_TOPIC,12,75
1711,crude,crude,328,1884
1712,,NO_TOPIC,65,338
1713,,NO_TOPIC,9,48
1714,earn,earn,21,110
1715,coffee,coffee,269,1625
1716,earn,earn,25,132
1717,,NO_TOPIC,15,75
1718,earn,earn,382,2327
1719,acq,acq,12,70
1720,,NO_TOPIC,191,1167
1721,,NO_TOPIC,103,604
1722,earn,earn,80,322
1723,ship,ship,138,801
1724,interest;money-fx,interest,527,3204
1725,,NO_TOPIC,227,1405
1726,,NO_TOPIC,357,2073
1727,earn,earn,55,249
1728,,NO_TOPIC,61,338
1729,acq,acq,250,1428
1730,,NO_TOPIC,390,2294
1731,grain,grain,228,1333
1732,earn,earn,103,547
1733,,NO_TOPIC,258,1485
1734,earn,earn,126,535
1735,acq,acq,296,1644
1736,,NO_TOPIC,54,291
1737,,NO_TOPIC,55,370
1738,,NO_TOPIC,115,629
1739,acq,acq,235,1335
1740,acq,acq,61,376
1741,acq,acq,68,341
1742,,NO_TOPIC,81,517
1743,,NO_TOPIC,118,620
1744,,NO_TOPIC,109,607
1745,,NO_TOPIC,87,518
1746,,NO_TOPIC,329,1829
1747,earn,earn,80,446
1748,,NO_TOPIC,39,256
1749,,NO_TOPIC,103,634
1750,,NO_TOPIC,95,492
1751,earn,earn,135,750
1752,earn,earn,59,260
1753,,NO_TOPIC,66,395
1754,,NO_TOPIC,70,401
1755,,NO_TOPIC,94,594
1756,,NO_TOPIC,127,725
1757,,NO_TOPIC,40,280
1758,earn,earn,0,0
1759,earn,earn,80,323
1760,acq,acq,52,303
1761,orange,orange,62,345
1762,,NO_TOPIC,26,159
1763,earn,earn,23,105
1764,earn,earn,100,448
1765,earn,earn,118,502
1766,,NO_TOPIC,69,396
1767,earn,earn,22,112
1768,earn,earn,87,364
1769,earn,earn,22,111
1770,,NO_TOPIC,168,943
1771,acq,acq,224,1227
1772,livestock;carcass;trade,livestock,225,1352
1773,reserves,reserves,103,575
1774,,NO_TOPIC,103,661
1775,,NO_TOPIC,57,364
1776,,NO_TOPIC,144,803
1777,grain;corn;wheat,grain,354,2000
1778,,NO_TOPIC,134,822
1779,,NO_TOPIC,111,594
1780,,NO_TOPIC,11,63
1781,,NO_TOPIC,65,407
1782,,NO_TOPIC,57,366
1783,earn,earn,23,118
1784,,NO_TOPIC,68,414
1785,sugar,sugar,80,454
1786,,NO_TOPIC,489,2841
1787,acq,acq,170,965
1788,,NO_TOPIC,79,471
1789,acq,acq,174,1051
1790,acq,acq,65,354
1791,,NO_TOPIC,109,693
1792,grain;wheat;oilseed;soybean,grain,197,1179
1793,,NO_TOPIC,86,473
1794,earn,earn,32,179
1795,,NO_TOPIC,49,301
1796,,NO_TOPIC,262,1598
1797,earn,earn,20,107
1798,acq,acq,120,703
1799,crude,crude,15,74
1800,,NO_TOPIC,130,634
1801,acq,acq,67,399
1802,,NO_TOPIC,118,608
1803,earn,earn,78,337
1804,,NO_TOPIC,70,425
1805,,NO_TOPIC,61,382
1806,,NO_TOPIC,101,609
1807,,NO_TOPIC,114,631
1808,acq,acq,382,2291
1809,trade,trade,451,2665
1810,,NO_TOPIC,54,345
1811,money-fx;trade,money-fx,102,624
